ID,Review Date,Location,Hotel/Restaurant name,Review
rn286553740,"Reviewed July 7, 2015 ", Phuket Town,Dibuk restaurant,"I've been to this restaurant several times and never disappointed. Nice table setting especially flowers arrangement. Varieties of foods from Chicken, Beef, Lamb to Crocodile, Ostrich, Frog etc. I've tried them all <f0><U+009F><U+0098><U+0083> & they're all good!
Another restaurant that's the must visit when you...More"
rn267994189,"Reviewed April 25, 2015 ", Phuket Town,Dibuk restaurant,"We have been to this restaurant many times and not been disappointed before. I really hope that this was a one off.
The staff were very unhappy and not helpful when ordering food or asking questions about the menu.
The food was ok but not...More"
rn266405339,"Reviewed April 18, 2015 ", Phuket Town,Dibuk restaurant,"Top marks to Khun Nok as always for her fabulous cooking skills. Great ambiance, great food and a simple but adequate wine menu. Not to be missed whilst in Phuket"
rn258504246,"Reviewed March 8, 2015 ", Phuket Town,Dibuk restaurant,We were at Dibuk Restaurant for our early dinner and the place was empty except us. The atmosphere within the row house setting was done in good taste and furnished with some antique decorations. Being alone by ourselves we took our time to enjoy the...More
rn258387547,"Reviewed March 8, 2015 ", Phuket Town,Dibuk restaurant,"Value for money restaurant: don't miss the mango salad with fried fish, pineapple prawns in curry sauce and the papaya salad with nuts. Right in the center of the old colonial town."
rn241830883,"Reviewed November 28, 2014 ", Phuket Town,Dibuk restaurant,"This was my Facebook post, while sitting in the restaurant.
Everyone knows the movie Ratatouille ye? The cartoon with the friendly rat who cooks in a French restaurant... Well, I kid you not, as I was finishing my last, of many, meals in this cracking...More"
rn229586469,"Reviewed September 18, 2014 ", Phuket Town,Dibuk restaurant,"Got it recommended by our driver. Large menu with something for everybody. Our food was delicious; my steak well prepared and tender. Service was swift, although the one waitress seemed to be in a bad mood!
We drank a wine they had on offer and...More"
rn214425094,"Reviewed July 8, 2014 ", Phuket Town,Dibuk restaurant,"I had squid stuffed with ground pork in red curry sauce - Thai style obviously. It was one of the best meals I've ever eaten. The squid had an excellent texture, the pork was good quality and the sauce was the best part, filling my...More"
rn206264489,"Reviewed May 19, 2014 ", Phuket Town,Dibuk restaurant,"Aveage service, average European food. The wine waiter managed to spill wine each time that he poured for us. My duck was dry and over cooked, the spaghetti was dry and tasteless.
I wanted to enjoy Dibuk Restaurant because I love French home style cooking....a...More"
rn191894521,"Reviewed January 24, 2014 ", Phuket Town,Dibuk restaurant,We ended up at Dibuk after wandering around hungry for a while. The menu was much to broad. Impossible to keep a menu like that fresh. We were basically the only customers in the restaurant and the atmosphere was uncomfortable. The waitress watched us the...More
rn181766287,"Reviewed October 20, 2013 ", Phuket Town,Dibuk restaurant,"In 10 years of eating here I never had a bad meal, and prices very reasonable for wine and food....Khun Nok learned her cuisine from her ex French husband Chef and is a great cook. Some nice french dishes, kidneys, duck, frogs legs excellent, ,...More"
rn180202743,"Reviewed October 8, 2013 ", Phuket Town,Dibuk restaurant,"This was an utterly big disappointment. From start to finnish. Do not spend your time, -nor money here!
First of all, -the service were ok! The menu was way to wide, -they should focus on quality instead of quantity! Also they should describe each dish...More"
rn177392964,"Reviewed September 16, 2013 ", Phuket Town,Dibuk restaurant,"This quaint little French inspired place in the old town of Phuket is always good for a relaxed and pleasant dining experience. Located in a traditional Sino-Portuguese shop house, the decor is distinctly continental. The food, while not overwhelming, is reliably tasty and could be...More"
rn172523503,"Reviewed August 16, 2013 ", Phuket Town,Dibuk restaurant,"If you like frogs legs, crocodile, wild Bore and a host of other great cuisines, then you must visit Dibuk. Been around for many years and the service and food are always fantastic. Lovely atmosphere as well."
rn165717520,"Reviewed June 29, 2013 ", Phuket Town,Dibuk restaurant,"Went on a saturday lunch time, it was empty but to my surprise the food was exellent. we had 5 different dishes to try it out and all where fine. only problem was to find parking."
rn165432376,"Reviewed June 27, 2013 ", Phuket Town,Dibuk restaurant,Dibuk Restaurant is the place to visit once for the atmosphere or better yet for a before or after dinner drink. We love the restaurant however due to its location and size it is very difficult to maintain a proper team of chef and server...More
rn162588502,"Reviewed May 31, 2013 ", Phuket Town,Dibuk restaurant,Shop house converted into a restaurant. Some outdoor seating but the front room is the nicest place to dine. There is a room out the back with a pond and wall paintings which is also pleasant if the main room if full. Tablecloth style dining....More
rn156764791,"Reviewed April 6, 2013 ", Phuket Town,Dibuk restaurant,The ambience here is old style with a touch of class. The menu is both French and Thai but I can only speak for the latter since that is what we had here. The food was a bit pricier but still very affordable given the...More
rn152019155,"Reviewed February 13, 2013 ", Phuket Town,Dibuk restaurant,"We visited Dibuk in Phuket town based on recommendations, however, had to find out that this place is more a relict from old times: 19th century living room atmosphere was interesting - the food was not. These days going to a french restaurant one expects...More"
rn151595562,"Reviewed February 7, 2013 ", Phuket Town,Dibuk restaurant,"The food is delicious.
The staffs are quite friendly!
The location is convenient!
We really liked it!"
rn151575997,"Reviewed February 6, 2013 ", Phuket Town,Dibuk restaurant,"The Restaurant, is not large, but well laid out,the service was good and the food, was not only not moderately price for such a Restaurant, but also excellent in taste and presentation.
We will be returning!"
rn150449296,"Reviewed January 23, 2013 ", Phuket Town,Dibuk restaurant,"You probably won't find this restaurant if you're not looking for it. It's not a just walk by place. But after reading reviews on tripadvisor we decided to try and find it, and it was word while! Good French menu, but also lots of Thai...More"
rn147655192,"Reviewed December 17, 2012 ", Phuket Town,Dibuk restaurant,What a great find. Located in the old part of Phuket with loads of character. Delicious food and lots of choice. We had Thai dishes but you could have French if you wanted. Highly recommend.
rn146633498,"Reviewed December 2, 2012 ", Phuket Town,Dibuk restaurant,"Such a great ,,,no superb french menu...frog legs Lapin the lots! I was served a delicious meal from very friendly staff...but then this is the Land of Smiles"
rn141574228,"Reviewed September 29, 2012 ", Phuket Town,Dibuk restaurant,"This restaurant is charming. Very good food. Worth second visit. Reasonable price and good quality. I had a great time there.
The cook took lots of effort to make the dish looks lovely. I looked at the curving and was so impressed."
rn138604609,"Reviewed August 27, 2012 ", Phuket Town,Dibuk restaurant,"This restaurant is a gem. Located In old town Phuket, the interior of the hotel fits in well with the sino- Portuguese history of the surrounding area. The menu is Thai French and has some lovely selections. We love the pate. The service is great,...More"
rn136122756,"Reviewed August 3, 2012 ", Phuket Town,Dibuk restaurant,I like this restaurant a lot. And have visited many times. Food is very good and the interios of the restaurant is quite agreeable. Prices are reasonable.
rn130816896,"Reviewed May 28, 2012 ", Phuket Town,Dibuk restaurant,"This is a place I take all visitors to at least once. Great array of beautifully presented and prepared french and international cuisne which changes regularly. The decoration is very 50's/60's colonial and the staff are knowlegeable and friendly. Good selection of wines.
This part...More"
rn130374968,"Reviewed May 21, 2012 ", Phuket Town,Dibuk restaurant,"This place is extremely good. In fact, when I think of returning to Phuket Town, my first inclination is to head over to Dibuk.
The restaurant serves French/Thai/and French-Thai fusion foods. I have actually only ever ordered from the Thai/French-Thai side of the menu (it...More"
